index,DATE,Months,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
23043,RIVAAN LLC,09-14-21,Sep-21,SET193,SET193-KR-NP-XXXL,1.00,806.25,766.00,59.00
23044,RIVAAN LLC,09-14-21,Sep-21,SET210,SET210-KR-PP-S,1.00,765.00,727.00,1.00
23045,RIVAAN LLC,09-14-21,Sep-21,SET210,SET210-KR-PP-M,1.00,765.00,727.00,16.00
23046,RIVAAN LLC,09-14-21,Sep-21,SET210,SET210-KR-PP-L,1.00,765.00,727.00,1.00
23047,RIVAAN LLC,09-14-21,Sep-21,SET210,SET210-KR-PP-XL,1.00,765.00,727.00,7.00
23048,RIVAAN LLC,09-14-21,Sep-21,SET210,SET210-KR-PP-XXL,1.00,765.00,727.00,1.00
23049,RIVAAN LLC,09-14-21,Sep-21,SET210,SET210-KR-PP-XXXL,1.00,765.00,727.00,1.00
23050,RIVAAN LLC,09-14-21,Sep-21,SET251,SET251-KR-PP-S,1.00,825.00,784.00,61.00
23051,RIVAAN LLC,09-14-21,Sep-21,SET251,SET251-KR-PP-M,1.00,825.00,784.00,16.00
23052,RIVAAN LLC,09-14-21,Sep-21,SET251,SET251-KR-PP-L,1.00,825.00,784.00,52.00
23053,RIVAAN LLC,09-14-21,Sep-21,SET251,SET251-KR-PP-XL,1.00,825.00,784.00,44.00
23054,RIVAAN LLC,09-14-21,Sep-21,SET251,SET251-KR-PP-XXL,1.00,825.00,784.00,36.00
23055,RIVAAN LLC,09-14-21,Sep-21,SET251,SET251-KR-PP-XXXL,1.00,825.00,784.00,36.00
23057,RIVAAN LLC,09-14-21,Sep-21,SET236,SET236-KR-PP-S,1.00,850.00,808.00,1.00
23058,RIVAAN LLC,09-14-21,Sep-21,SET236,SET236-KR-PP-M,1.00,850.00,808.00,0.00
23059,RIVAAN LLC,09-14-21,Sep-21,SET236,SET236-KR-PP-L,1.00,850.00,808.00,1.00
23060,RIVAAN LLC,09-14-21,Sep-21,SET236,SET236-KR-PP-XL,1.00,850.00,808.00,1.00
23061,RIVAAN LLC,09-14-21,Sep-21,SET236,SET236-KR-PP-XXL,1.00,850.00,808.00,8.00
23062,RIVAAN LLC,09-14-21,Sep-21,SET236,SET236-KR-PP-XXXL,1.00,850.00,808.00,3.00
23063,RIVAAN LLC,09-14-21,Sep-21,SET098,SET098-KR-PP-S,2.00,825.00,1568.00,156.00
23064,RIVAAN LLC,09-14-21,Sep-21,SET098,SET098-KR-PP-M,2.00,825.00,1568.00,3.00
23065,RIVAAN LLC,09-14-21,Sep-21,SET098,SET098-KR-PP-L,2.00,825.00,1568.00,12.00
23066,RIVAAN LLC,09-14-21,Sep-21,SET098,SET098-KR-PP-XL,1.00,825.00,784.00,158.00
23067,RIVAAN LLC,09-14-21,Sep-21,SET098,SET098-KR-PP-XXL,1.00,825.00,784.00,39.00
23068,RIVAAN LLC,09-14-21,Sep-21,SET098,SET098-KR-PP-XXXL,2.00,825.00,1568.00,54.00
23069,RIVAAN LLC,09-14-21,Sep-21,SET252,SET252-KR-PP-S.,1.00,825.00,784.00,0.00
23070,RIVAAN LLC,09-14-21,Sep-21,SET252,SET252-KR-PP-M.,1.00,825.00,784.00,0.00
23071,RIVAAN LLC,09-14-21,Sep-21,SET252,SET252-KR-PP-L,1.00,825.00,784.00,311.00
23072,RIVAAN LLC,09-14-21,Sep-21,SET252,SET252-KR-PP-XL.,1.00,825.00,784.00,0.00
23073,RIVAAN LLC,09-14-21,Sep-21,SET252,SET252-KR-PP-XXL,1.00,825.00,784.00,143.00
23074,RIVAAN LLC,09-14-21,Sep-21,SET252,SET252-KR-PP-XXXL,1.00,825.00,784.00,124.00
23075,RIVAAN LLC,09-14-21,Sep-21,SET110,SET110-KR-PP-S,1.00,931.25,885.00,74.00
23076,RIVAAN LLC,09-14-21,Sep-21,SET110,SET110-KR-PP-M,1.00,931.25,885.00,85.00
23077,RIVAAN LLC,09-14-21,Sep-21,SET110,SET110-KR-PP-XXXL,1.00,931.25,885.00,60.00
23078,RIVAAN LLC,09-14-21,Sep-21,J0041,J0041-SET-S,1.00,883.75,840.00,4.00
23079,RIVAAN LLC,09-14-21,Sep-21,J0041,J0041-SET-M,1.00,883.75,840.00,4.00
23080,RIVAAN LLC,09-14-21,Sep-21,J0041,J0041-SET-L,1.00,883.75,840.00,27.00
23082,RIVAAN LLC,09-14-21,Sep-21,J0041,J0041-SET-XL,1.00,883.75,840.00,75.00
23083,RIVAAN LLC,09-14-21,Sep-21,J0041,J0041-SET-XXL,1.00,883.75,840.00,4.00
23084,RIVAAN LLC,09-14-21,Sep-21,J0041,J0041-SET-XXXL,1.00,883.75,840.00,4.00
23085,RIVAAN LLC,09-14-21,Sep-21,SET058,SET058-KR-NP-S,1.00,943.75,897.00,490.00
23086,RIVAAN LLC,09-14-21,Sep-21,SET058,SET058-KR-NP-M,1.00,943.75,897.00,14.00
23087,RIVAAN LLC,09-14-21,Sep-21,SET058,SET058-KR-NP-L,1.00,943.75,897.00,13.00
23088,RIVAAN LLC,09-14-21,Sep-21,SET058,SET058-KR-NP-XL,1.00,943.75,897.00,16.00
23089,RIVAAN LLC,09-14-21,Sep-21,SET058,SET058-KR-NP-XXL,1.00,943.75,897.00,278.00
23090,RIVAAN LLC,09-14-21,Sep-21,SET058,SET058-KR-NP-XXXL,1.00,943.75,897.00,469.00
23091,RIVAAN LLC,09-14-21,Sep-21,SET188,SET188-KR-NP-S,1.00,943.75,897.00,67.00
23092,RIVAAN LLC,09-14-21,Sep-21,SET188,SET188-KR-NP-M,1.00,943.75,897.00,120.00
23093,RIVAAN LLC,09-14-21,Sep-21,SET188,SET188-KR-NP-L,1.00,943.75,897.00,90.00
23094,RIVAAN LLC,09-14-21,Sep-21,SET188,SET188-KR-NP-XL,1.00,943.75,897.00,59.00
23095,RIVAAN LLC,09-14-21,Sep-21,SET188,SET188-KR-NP-XXL,1.00,943.75,897.00,79.00
23096,RIVAAN LLC,09-14-21,Sep-21,SET188,SET188-KR-NP-XXXL,1.00,943.75,897.00,109.00
23097,RIVAAN LLC,09-14-21,Sep-21,SET073,SET073-KR-SHA-S,2.00,920.00,1748.00,437.00
23098,RIVAAN LLC,09-14-21,Sep-21,SET073,SET073-KR-SHA-M,1.00,920.00,874.00,402.00
23099,RIVAAN LLC,09-14-21,Sep-21,SET073,SET073-KR-SHA-L,1.00,920.00,874.00,186.00
23100,RIVAAN LLC,09-14-21,Sep-21,SET073,SET073-KR-SHA-XL,2.00,920.00,1748.00,282.00
23101,RIVAAN LLC,09-14-21,Sep-21,SET073,SET073-KR-SHA-XXL,1.00,920.00,874.00,29.00
23102,RIVAAN LLC,09-14-21,Sep-21,SET073,SET073-KR-SHA-XXXL,2.00,920.00,1748.00,145.00
23103,RIVAAN LLC,09-14-21,Sep-21,SET229,SET229-KR-PP-M,1.00,993.75,944.00,7.00
23104,RIVAAN LLC,09-14-21,Sep-21,SET229,SET229-KR-PP-XXXL,1.00,993.75,944.00,36.00
23106,RIVAAN LLC,09-14-21,Sep-21,SET245,SET245-KR-NP-S,1.00,1181.25,1122.00,135.00
23107,RIVAAN LLC,09-14-21,Sep-21,SET245,SET245-KR-NP-M,1.00,1181.25,1122.00,160.00
23108,RIVAAN LLC,09-14-21,Sep-21,SET245,SET245-KR-NP-L,1.00,1181.25,1122.00,117.00
23109,RIVAAN LLC,09-14-21,Sep-21,SET245,SET245-KR-NP-XL,1.00,1181.25,1122.00,141.00
23110,RIVAAN LLC,09-14-21,Sep-21,SET245,SET245-KR-NP-XXL,1.00,1181.25,1122.00,48.00
23111,RIVAAN LLC,09-14-21,Sep-21,SET245,SET245-KR-NP-XXXL,1.00,1181.25,1122.00,62.00
23112,RIVAAN LLC,09-14-21,Sep-21,SET244,SET244-KR-NP-S,1.00,1181.25,1122.00,36.00
23113,RIVAAN LLC,09-14-21,Sep-21,SET244,SET244-KR-NP-M,1.00,1181.25,1122.00,36.00
23114,RIVAAN LLC,09-14-21,Sep-21,SET244,SET244-KR-NP-L,1.00,1181.25,1122.00,41.00
23115,RIVAAN LLC,09-14-21,Sep-21,SET244,SET244-KR-NP-XL,1.00,1181.25,1122.00,38.00
23116,RIVAAN LLC,09-14-21,Sep-21,SET244,SET244-KR-NP-XXL,1.00,1181.25,1122.00,20.00
23117,RIVAAN LLC,09-14-21,Sep-21,SET244,SET244-KR-NP-XXXL,1.00,1181.25,1122.00,31.00
23118,RIVAAN LLC,09-14-21,Sep-21,J0237,J0237-SKD-S,1.00,1470.00,1396.00,5.00
23119,RIVAAN LLC,09-14-21,Sep-21,J0237,J0237-SKD-M,1.00,1470.00,1396.00,4.00
23120,RIVAAN LLC,09-14-21,Sep-21,J0237,J0237-SKD-L,1.00,1470.00,1396.00,8.00
23121,RIVAAN LLC,09-14-21,Sep-21,J0237,J0237-SKD-XL,1.00,1470.00,1396.00,5.00
23122,RIVAAN LLC,09-14-21,Sep-21,J0237,J0237-SKD-XXL,1.00,1470.00,1396.00,5.00
23123,RIVAAN LLC,09-14-21,Sep-21,J0237,J0237-SKD-XXXL,1.00,1470.00,1396.00,9.00
23125,RIVAAN LLC,09-14-21,Sep-21,J0078,J0078-SET-S,1.00,1442.50,1370.00,28.00
23126,RIVAAN LLC,09-14-21,Sep-21,J0078,J0078-SET-M,1.00,1442.50,1370.00,3.00
23127,RIVAAN LLC,09-14-21,Sep-21,J0078,J0078-SET-L,1.00,1442.50,1370.00,3.00
23128,RIVAAN LLC,09-14-21,Sep-21,J0078,J0078-SET-XL,1.00,1442.50,1370.00,6.00
23129,RIVAAN LLC,09-14-21,Sep-21,J0078,J0078-SET-XXL,1.00,1442.50,1370.00,37.00
23130,RIVAAN LLC,09-14-21,Sep-21,J0078,J0078-SET-XXXL,1.00,1442.50,1370.00,15.00
23131,RIVAAN LLC,09-14-21,Sep-21,J0172,J0172-TP-S,1.00,387.50,368.00,3.00
23132,RIVAAN LLC,09-14-21,Sep-21,J0172,J0172-TP-M,1.00,387.50,368.00,36.00
23133,RIVAAN LLC,09-14-21,Sep-21,J0172,J0172-TP-L,1.00,387.50,368.00,26.00
23134,RIVAAN LLC,09-14-21,Sep-21,J0172,J0172-TP-XL,1.00,387.50,368.00,52.00
23135,RIVAAN LLC,09-14-21,Sep-21,J0172,J0172-TP-XXL,1.00,387.50,368.00,43.00
23136,RIVAAN LLC,09-14-21,Sep-21,J0172,J0172-TP-XXXL.,1.00,387.50,368.00,0.00
23137,RIVAAN LLC,09-14-21,Sep-21,J0173,J0173-DR-S,1.00,506.67,481.00,30.00
23138,RIVAAN LLC,09-14-21,Sep-21,J0173,J0173-DR-M,1.00,506.67,481.00,4.00
23139,RIVAAN LLC,09-14-21,Sep-21,J0173,J0173-DR-L,1.00,506.67,481.00,4.00
23140,RIVAAN LLC,09-14-21,Sep-21,J0173,J0173-DR-XL,1.00,506.67,481.00,4.00
23141,RIVAAN LLC,09-14-21,Sep-21,J0173,J0173-DR-XXL,1.00,506.67,481.00,3.00
23142,RIVAAN LLC,09-14-21,Sep-21,J0173,J0173-DR-XXXL,1.00,506.67,481.00,4.00
23143,RIVAAN LLC,09-14-21,Sep-21,J0197,J0197-TP-S,1.00,585.00,556.00,6.00
23144,RIVAAN LLC,09-14-21,Sep-21,J0197,J0197-TP-M,1.00,585.00,556.00,3.00
23145,RIVAAN LLC,09-14-21,Sep-21,J0197,J0197-TP-L,1.00,585.00,556.00,6.00
23146,RIVAAN LLC,09-14-21,Sep-21,J0197,J0197-TP-XL,1.00,585.00,556.00,5.00
23147,RIVAAN LLC,09-14-21,Sep-21,J0197,J0197-TP-XXL,1.00,585.00,556.00,7.00
23148,RIVAAN LLC,09-14-21,Sep-21,J0197,J0197-TP-XXXL,1.00,585.00,556.00,25.00
23149,RIVAAN LLC,09-14-21,Sep-21,J0201,J0201-TP-S,1.00,585.00,556.00,2.00
23150,RIVAAN LLC,09-14-21,Sep-21,J0201,J0201-TP-M,1.00,585.00,556.00,2.00
23151,RIVAAN LLC,09-14-21,Sep-21,J0201,J0201-TP-L,1.00,585.00,556.00,4.00
23152,RIVAAN LLC,09-14-21,Sep-21,J0201,J0201-TP-XL,1.00,585.00,556.00,2.00
23153,RIVAAN LLC,09-14-21,Sep-21,J0201,J0201-TP-XXL,1.00,585.00,556.00,5.00
23154,RIVAAN LLC,09-14-21,Sep-21,J0201,J0201-TP-XXXL,1.00,585.00,556.00,5.00
23155,RIVAAN LLC,09-14-21,Sep-21,JNE3676,JNE3676-TU-S,1.00,408.75,388.00,53.00
23156,RIVAAN LLC,09-14-21,Sep-21,JNE3676,JNE3676-TU-M,1.00,408.75,388.00,31.00
23157,RIVAAN LLC,09-14-21,Sep-21,JNE3676,JNE3676-TU-L,1.00,408.75,388.00,107.00
23158,RIVAAN LLC,09-14-21,Sep-21,JNE3676,JNE3676-TU-XL,1.00,408.75,388.00,66.00
23159,RIVAAN LLC,09-14-21,Sep-21,JNE3676,JNE3676-TU-XXL,1.00,408.75,388.00,4.00
23160,RIVAAN LLC,09-14-21,Sep-21,JNE3676,JNE3676-TU-XXXL,1.00,408.75,388.00,4.00
23162,RIVAAN LLC,09-14-21,Sep-21,JNE3683,JNE3683-TU-S,1.00,431.25,410.00,5.00
23163,RIVAAN LLC,09-14-21,Sep-21,JNE3683,JNE3683-TU-M,1.00,431.25,410.00,3.00
23164,RIVAAN LLC,09-14-21,Sep-21,JNE3683,JNE3683-TU-L,1.00,431.25,410.00,0.00
23165,RIVAAN LLC,09-14-21,Sep-21,JNE3683,JNE3683-TU-XL,1.00,431.25,410.00,2.00
23166,RIVAAN LLC,09-14-21,Sep-21,JNE3683,JNE3683-TU-XXL,1.00,431.25,410.00,3.00
23167,RIVAAN LLC,09-14-21,Sep-21,JNE3683,JNE3683-TU-XXXL,1.00,431.25,410.00,4.00
23168,RIVAAN LLC,09-14-21,Sep-21,JNE3669,JNE3669-TU-S,1.00,450.00,428.00,1.00
23169,RIVAAN LLC,09-14-21,Sep-21,JNE3669,JNE3669-TU-M,1.00,450.00,428.00,1.00
23170,RIVAAN LLC,09-14-21,Sep-21,JNE3669,JNE3669-TU-L,1.00,450.00,428.00,1.00
23171,RIVAAN LLC,09-14-21,Sep-21,JNE3669,JNE3669-TU-XL,1.00,450.00,428.00,2.00
23172,RIVAAN LLC,09-14-21,Sep-21,JNE3669,JNE3669-TU-XXL,1.00,450.00,428.00,3.00
23173,RIVAAN LLC,09-14-21,Sep-21,JNE3669,JNE3669-TU-XXXL,1.00,450.00,428.00,3.00
23174,RIVAAN LLC,09-14-21,Sep-21,JNE3679,JNE3679-TU-S,1.00,450.00,428.00,5.00
23175,RIVAAN LLC,09-14-21,Sep-21,JNE3679,JNE3679-TU-M,1.00,450.00,428.00,4.00
23176,RIVAAN LLC,09-14-21,Sep-21,JNE3679,JNE3679-TU-L,1.00,450.00,428.00,4.00
23177,RIVAAN LLC,09-14-21,Sep-21,JNE3679,JNE3679-TU-XL,1.00,450.00,428.00,1.00
23178,RIVAAN LLC,09-14-21,Sep-21,JNE3679,JNE3679-TU-XXL,1.00,450.00,428.00,4.00
23179,RIVAAN LLC,09-14-21,Sep-21,JNE3679,JNE3679-TU-XXXL,1.00,450.00,428.00,5.00
23180,RIVAAN LLC,09-14-21,Sep-21,MEN5015,MEN5015-KR-S,1.00,523.75,498.00,34.00
23181,RIVAAN LLC,09-14-21,Sep-21,MEN5015,MEN5015-KR-M,1.00,523.75,498.00,37.00
23182,RIVAAN LLC,09-14-21,Sep-21,MEN5015,MEN5015-KR-L,1.00,523.75,498.00,25.00
23183,RIVAAN LLC,09-14-21,Sep-21,MEN5015,MEN5015-KR-XL,1.00,523.75,498.00,15.00
23184,RIVAAN LLC,09-14-21,Sep-21,MEN5015,MEN5015-KR-XXL,1.00,523.75,498.00,8.00
23185,RIVAAN LLC,09-14-21,Sep-21,MEN5015,MEN5015-KR-XXXL,1.00,523.75,498.00,0.00
23186,RIVAAN LLC,09-14-21,Sep-21,MEN5001,MEN5001-KR-S,1.00,536.25,509.00,18.00
23187,RIVAAN LLC,09-14-21,Sep-21,MEN5001,MEN5001-KR-M.,1.00,536.25,509.00,0.00
23188,RIVAAN LLC,09-14-21,Sep-21,MEN5001,MEN5001-KR-L,1.00,536.25,509.00,53.00
23189,RIVAAN LLC,09-14-21,Sep-21,MEN5001,MEN5001-KR-XL,1.00,536.25,509.00,45.00
23190,RIVAAN LLC,09-14-21,Sep-21,MEN5001,MEN5001-KR-XXL,1.00,536.25,509.00,4.00
23191,RIVAAN LLC,09-14-21,Sep-21,MEN5001,MEN5001-KR-XXXL,1.00,536.25,509.00,5.00
23192,RIVAAN LLC,09-14-21,Sep-21,MEN5014,MEN5014-KR-S,1.00,561.25,533.00,30.00
23193,RIVAAN LLC,09-14-21,Sep-21,MEN5014,MEN5014-KR-M,1.00,561.25,533.00,41.00
23194,RIVAAN LLC,09-14-21,Sep-21,MEN5014,MEN5014-KR-L,1.00,561.25,533.00,45.00
23195,RIVAAN LLC,09-14-21,Sep-21,MEN5014,MEN5014-KR-XL,1.00,561.25,533.00,21.00
23196,RIVAAN LLC,09-14-21,Sep-21,MEN5014,MEN5014-KR-XXL,1.00,561.25,533.00,8.00
23197,RIVAAN LLC,09-14-21,Sep-21,MEN5014,MEN5014-KR-XXXL,1.00,561.25,533.00,7.00
23198,RIVAAN LLC,09-14-21,Sep-21,MEN5021,MEN5021-KR-S,1.00,573.75,545.00,8.00
23199,RIVAAN LLC,09-14-21,Sep-21,MEN5021,MEN5021-KR-M,1.00,573.75,545.00,18.00
23200,RIVAAN LLC,09-14-21,Sep-21,MEN5021,MEN5021-KR-L,1.00,573.75,545.00,19.00
23201,RIVAAN LLC,09-14-21,Sep-21,MEN5021,MEN5021-KR-XL,1.00,573.75,545.00,9.00
23202,RIVAAN LLC,09-14-21,Sep-21,MEN5021,MEN5021-KR-XXL,1.00,573.75,545.00,7.00
23203,RIVAAN LLC,09-14-21,Sep-21,MEN5021,MEN5021-KR-XXXL,1.00,573.75,545.00,13.00
23204,RIVAAN LLC,09-14-21,Sep-21,MEN5022,MEN5022-KR-S,1.00,598.75,569.00,26.00
23205,RIVAAN LLC,09-14-21,Sep-21,MEN5022,MEN5022-KR-M,1.00,598.75,569.00,5.00
23206,RIVAAN LLC,09-14-21,Sep-21,MEN5022,MEN5022-KR-L,1.00,598.75,569.00,6.00
23207,RIVAAN LLC,09-14-21,Sep-21,MEN5022,MEN5022-KR-XL,1.00,598.75,569.00,6.00
23208,RIVAAN LLC,09-14-21,Sep-21,MEN5022,MEN5022-KR-XXL,1.00,598.75,569.00,48.00
23209,RIVAAN LLC,09-14-21,Sep-21,MEN5022,MEN5022-KR-XXXL,1.00,598.75,569.00,9.00
23211,RIVAAN LLC,09-14-21,Sep-21,MEN5027,MEN5027-KR-S,1.00,498.75,474.00,1.00
23212,RIVAAN LLC,09-14-21,Sep-21,MEN5027,MEN5027-KR-M,1.00,498.75,474.00,26.00
23213,RIVAAN LLC,09-14-21,Sep-21,MEN5027,MEN5027-KR-L,1.00,498.75,474.00,43.00
23214,RIVAAN LLC,09-14-21,Sep-21,MEN5027,MEN5027-KR-XL,1.00,498.75,474.00,33.00
23215,RIVAAN LLC,09-14-21,Sep-21,MEN5027,MEN5027-KR-XXL,1.00,498.75,474.00,13.00
23216,RIVAAN LLC,09-14-21,Sep-21,MEN5027,MEN5027-KR-XXXL,1.00,498.75,474.00,3.00
23217,RIVAAN LLC,09-14-21,Sep-21,MEN5003,MEN5003-KR-S,1.00,523.75,498.00,13.00
23218,RIVAAN LLC,09-14-21,Sep-21,MEN5003,MEN5003-KR-M,1.00,523.75,498.00,35.00
23219,RIVAAN LLC,09-14-21,Sep-21,MEN5003,MEN5003-KR-L,1.00,523.75,498.00,22.00
23220,RIVAAN LLC,09-14-21,Sep-21,MEN5003,MEN5003-KR-XL,1.00,523.75,498.00,20.00
23221,RIVAAN LLC,09-14-21,Sep-21,MEN5003,MEN5003-KR-XXL,1.00,523.75,498.00,13.00
23222,RIVAAN LLC,09-14-21,Sep-21,MEN5003,MEN5003-KR-XXXL,1.00,523.75,498.00,11.00
23223,RIVAAN LLC,09-14-21,Sep-21,MEN5010,MEN5010-KR-S,1.00,561.25,533.00,5.00
23224,RIVAAN LLC,09-14-21,Sep-21,MEN5010,MEN5010-KR-M,1.00,561.25,533.00,5.00
23225,RIVAAN LLC,09-14-21,Sep-21,MEN5010,MEN5010-KR-L,1.00,561.25,533.00,6.00
23226,RIVAAN LLC,09-14-21,Sep-21,MEN5010,MEN5010-KR-XL,1.00,561.25,533.00,5.00
23227,RIVAAN LLC,09-14-21,Sep-21,MEN5010,MEN5010-KR-XXL,1.00,561.25,533.00,5.00
23228,RIVAAN LLC,09-14-21,Sep-21,MEN5010,MEN5010-KR-XXXL,1.00,561.25,533.00,5.00
23229,RIVAAN LLC,09-14-21,Sep-21,MEN5012,MEN5012-KR-S,1.00,536.25,509.00,23.00
23230,RIVAAN LLC,09-14-21,Sep-21,MEN5012,MEN5012-KR-M,1.00,536.25,509.00,71.00
23231,RIVAAN LLC,09-14-21,Sep-21,MEN5012,MEN5012-KR-L,1.00,536.25,509.00,67.00
23232,RIVAAN LLC,09-14-21,Sep-21,MEN5012,MEN5012-KR-XL,1.00,536.25,509.00,43.00
23233,RIVAAN LLC,09-14-21,Sep-21,MEN5012,MEN5012-KR-XXL,1.00,536.25,509.00,2.00
23234,RIVAAN LLC,09-14-21,Sep-21,MEN5012,MEN5012-KR-XXXL,1.00,536.25,509.00,4.00
23235,RIVAAN LLC,09-14-21,Sep-21,SET217,SET217-KR-PP-S,2.00,1243.75,2363.00,41.00
23236,RIVAAN LLC,09-14-21,Sep-21,SET217,SET217-KR-PP-M,2.00,1243.75,2363.00,44.00
23237,RIVAAN LLC,09-14-21,Sep-21,SET217,SET217-KR-PP-L,2.00,1243.75,2363.00,30.00
23238,RIVAAN LLC,09-14-21,Sep-21,SET217,SET217-KR-PP-XL,2.00,1243.75,2363.00,17.00
23240,RIVAAN LLC,09-14-21,Sep-21,SET217,SET217-KR-PP-XXL,2.00,1243.75,2363.00,43.00
23241,RIVAAN LLC,09-14-21,Sep-21,SET217,SET217-KR-PP-XXXL,2.00,1243.75,2363.00,4.00
23242,RIVAAN LLC,09-14-21,Sep-21,JNE3455,JNE3455-KR-S,2.00,445.00,846.00,1.00
23243,RIVAAN LLC,09-14-21,Sep-21,JNE3455,JNE3455-KR-M,2.00,445.00,846.00,2.00
23244,RIVAAN LLC,09-14-21,Sep-21,JNE3455,JNE3455-KR-L,2.00,445.00,846.00,0.00
23245,RIVAAN LLC,09-14-21,Sep-21,JNE3455,JNE3455-KR-XL,2.00,445.00,846.00,3.00
23246,RIVAAN LLC,09-14-21,Sep-21,JNE3455,JNE3455-KR-XXL,2.00,445.00,846.00,0.00
23247,RIVAAN LLC,09-14-21,Sep-21,JNE3455,JNE3455-KR-XXXL,2.00,445.00,846.00,1.00
23248,RIVAAN LLC,09-14-21,Sep-21,JNE3373,JNE3373-KR-S,2.00,493.75,938.00,191.00
23249,RIVAAN LLC,09-14-21,Sep-21,JNE3373,JNE3373-KR-M,2.00,493.75,938.00,555.00
23250,RIVAAN LLC,09-14-21,Sep-21,JNE3373,JNE3373-KR-L,2.00,493.75,938.00,540.00
23251,RIVAAN LLC,09-14-21,Sep-21,JNE3373,JNE3373-KR-XL,2.00,493.75,938.00,357.00
23252,RIVAAN LLC,09-14-21,Sep-21,JNE3373,JNE3373-KR-XXL,1.00,493.75,469.00,170.00
23253,RIVAAN LLC,09-14-21,Sep-21,JNE3373,JNE3373-KR-XXXL,2.00,493.75,938.00,111.00
23254,RIVAAN LLC,09-14-21,Sep-21,JNE3516,JNE3516-KR-S,2.00,618.75,1176.00,63.00
23255,RIVAAN LLC,09-14-21,Sep-21,JNE3516,JNE3516-KR-M,2.00,618.75,1176.00,53.00
23256,RIVAAN LLC,09-14-21,Sep-21,JNE3516,JNE3516-KR-L,2.00,618.75,1176.00,47.00
23257,RIVAAN LLC,09-14-21,Sep-21,JNE3516,JNE3516-KR-XL,2.00,618.75,1176.00,49.00
23258,RIVAAN LLC,09-14-21,Sep-21,JNE3516,JNE3516-KR-XXL,1.00,618.75,588.00,87.00
23259,RIVAAN LLC,09-14-21,Sep-21,JNE3516,JNE3516-KR-XXXL,2.00,618.75,1176.00,1.00
23261,RIVAAN LLC,09-14-21,Sep-21,JNE3563,JNE3563-KR-S,1.00,681.25,647.00,19.00
23262,RIVAAN LLC,09-14-21,Sep-21,JNE3563,JNE3563-KR-M,2.00,681.25,1294.00,4.00
23263,RIVAAN LLC,09-14-21,Sep-21,JNE3563,JNE3563-KR-L,2.00,681.25,1294.00,2.00
23264,RIVAAN LLC,09-14-21,Sep-21,JNE3563,JNE3563-KR-XL,2.00,681.25,1294.00,1.00
23265,RIVAAN LLC,09-14-21,Sep-21,JNE3563,JNE3563-KR-XXL,2.00,681.25,1294.00,4.00
23266,RIVAAN LLC,09-14-21,Sep-21,JNE3563,JNE3563-KR-XXXL,2.00,681.25,1294.00,4.00
23267,RIVAAN LLC,09-14-21,Sep-21,JNE2205,JNE2205-KR-467-S,1.00,527.50,501.00,3.00
23268,RIVAAN LLC,09-14-21,Sep-21,JNE2205,JNE2205-KR-467-M,2.00,527.50,1002.00,5.00
23269,RIVAAN LLC,09-14-21,Sep-21,JNE2205,JNE2205-KR-467-L,2.00,527.50,1002.00,4.00
23270,RIVAAN LLC,09-14-21,Sep-21,JNE2205,JNE2205-KR-467-XL,2.00,527.50,1002.00,4.00
23271,RIVAAN LLC,09-14-21,Sep-21,JNE2205,JNE2205-KR-467-XXL,2.00,527.50,1002.00,9.00
23272,RIVAAN LLC,09-14-21,Sep-21,JNE2205,JNE2205-KR-467-XXXL,2.00,527.50,1002.00,3.00
23273,RIVAAN LLC,09-14-21,Sep-21,JNE2100,JNE2100-KR-144-S,1.00,468.75,445.00,256.00
23274,RIVAAN LLC,09-14-21,Sep-21,JNE2100,JNE2100-KR-144-M,2.00,468.75,891.00,145.00
23275,RIVAAN LLC,09-14-21,Sep-21,JNE2100,JNE2100-KR-144-L,2.00,468.75,891.00,0.00
23276,RIVAAN LLC,09-14-21,Sep-21,JNE2100,JNE2100-KR-144-XL,2.00,468.75,891.00,171.00
23277,RIVAAN LLC,09-14-21,Sep-21,JNE2100,JNE2100-KR-144-XXL,2.00,468.75,891.00,106.00
23278,RIVAAN LLC,09-14-21,Sep-21,JNE2100,JNE2100-KR-144-XXXL,2.00,468.75,891.00,198.00
23279,RIVAAN LLC,09-14-21,Sep-21,JNE2132,JNE2132-KR-398-S,1.00,743.75,707.00,8.00
23280,RIVAAN LLC,09-14-21,Sep-21,JNE2132,JNE2132-KR-398-M,2.00,743.75,1413.00,2.00
23281,RIVAAN LLC,09-14-21,Sep-21,JNE2132,JNE2132-KR-398-L,2.00,743.75,1413.00,10.00
23282,RIVAAN LLC,09-14-21,Sep-21,JNE2132,JNE2132-KR-398-XL,2.00,743.75,1413.00,2.00
23284,RIVAAN LLC,09-14-21,Sep-21,JNE2132,JNE2132-KR-398-XXL,2.00,743.75,1413.00,21.00
23285,RIVAAN LLC,09-14-21,Sep-21,JNE2132,JNE2132-KR-398-XXXL,2.00,743.75,1413.00,10.00
23286,RIVAAN LLC,09-14-21,Sep-21,SET094,SET094-KR-NP-S,1.00,993.75,944.00,27.00
23287,RIVAAN LLC,09-14-21,Sep-21,SET094,SET094-KR-NP-M,2.00,993.75,1888.00,9.00
23288,RIVAAN LLC,09-14-21,Sep-21,SET094,SET094-KR-NP-L,2.00,993.75,1888.00,3.00
23289,RIVAAN LLC,09-14-21,Sep-21,SET094,SET094-KR-NP-XL,2.00,993.75,1888.00,2.00
